,Unnamed: 0,Reference,Year,Compartment,Sample size,Country,Continent,Additive,Additive Abbrev,CAS Number,Additive function,Chemical class,Taxon,Species name,Biota Tissue,Stats,Concentration orig,Units,Polymer Composition,Factor conversion,Concentration in ug/g (ug/L for liquid),Concentration(ug/g),Common Additives,ConcentrationLog,Polymer Types,Polymers Number,Key Polymer,Bioacumulation factor
92,98,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Herring,muscle,mean,62.59,ng/g ww,,1000.0,0.06259,0.06259,4-n-Nonylphenol,-2.771149758045527,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
93,100,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,John dory,muscle,mean,33.07,ng/g ww,,1000.0,0.03307,0.03307,4-n-Nonylphenol,-3.409128751988435,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
94,101,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,John dory,muscle,mean,6.93,ng/g ww,,1000.0,0.00693,0.00693,4-n-Nonylphenol,-4.971895465780325,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
95,102,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Japanese Jack Mackerel,muscle,mean,90.95,ng/g ww,,1000.0,0.09095,0.09095,4-n-Nonylphenol,-2.397445374018006,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
96,104,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Japanese Jack Mackerel,muscle,mean,228.26,ng/g ww,,1000.0,0.22826,0.22826,4-n-Nonylphenol,-1.477269948856683,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
97,106,Gu et al 2016,2013,Biota,2,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Japanese Spanish Mackerel,muscle,mean,123.48,ng/g ww,,1000.0,0.12348,0.12348,4-n-Nonylphenol,-2.091676079348178,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
98,108,Gu et al 2016,2013,Biota,6,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Largehead hairtail,muscle,mean,155.84,ng/g ww,,1000.0,0.15584,0.15584,4-n-Nonylphenol,-1.858925439087912,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
99,110,Gu et al 2016,2013,Biota,4,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,striped bonito,muscle,mean,1467.26,ng/g ww,,1000.0,1.46726,1.46726,4-n-Nonylphenol,0.383396715904201,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
100,112,Gu et al 2016,2013,Biota,4,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,striped bonito,muscle,mean,1186.24,ng/g ww,,1000.0,1.18624,1.18624,4-n-Nonylphenol,0.1707886409802304,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
101,114,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Spotted Catfish,muscle,mean,14.54,ng/g ww,,1000.0,0.01454,0.01454,4-n-Nonylphenol,-4.230851806876764,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
102,115,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Spotted Catfish,muscle,mean,14.02,ng/g ww,,1000.0,0.01402,0.01402,4-n-Nonylphenol,-4.267270397375693,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
103,116,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Silver pomfret,muscle,mean,280.0,ng/g ww,,1000.0,0.28,0.28,4-n-Nonylphenol,-1.272965675812887,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
104,117,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Silver pomfret,muscle,mean,4.57,ng/g ww,,1000.0,0.00457,0.00457,4-n-Nonylphenol,-5.388242074076024,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
105,118,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Spiny red gurnard,muscle,mean,49.27,ng/g ww,,1000.0,0.04927,0.04927,4-n-Nonylphenol,-3.010439902426265,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
106,119,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Spiny red gurnard,muscle,mean,15.65,ng/g ww,,1000.0,0.01565,0.01565,4-n-Nonylphenol,-4.157284361995975,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
107,120,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Tuna,muscle,mean,169.39,ng/g ww,,1000.0,0.16939,0.16939,4-n-Nonylphenol,-1.775551530383847,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
108,123,Gu et al 2016,2013,Biota,9,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Yellow goosefish,muscle,mean,148.89,ng/g ww,,1000.0,0.14889,0.14889,4-n-Nonylphenol,-1.904547500714678,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
109,125,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Yellow goosefish,muscle,mean,14.16,ng/g ww,,1000.0,0.01416,0.01416,4-n-Nonylphenol,-4.257334190716564,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
110,126,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Yellow goosefish,muscle,mean,13.63,ng/g ww,,1000.0,0.01363,0.01363,4-n-Nonylphenol,-4.295482033273696,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
111,127,Gu et al 2016,2013,Biota,1,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Tidewater goby,muscle,mean,17.05,ng/g ww,,1000.0,0.01705,0.01705,4-n-Nonylphenol,-4.071605075252611,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
112,129,Cheng et al 2006,2003,Biota,21,"Tai-shi, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Bivalve,Oyster,soft tissue,mean,1080.0,ng/g,,1000.0,1.08,1.08,4-n-Nonylphenol,0.0769610411361284,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",1.08953341740227
113,130,Cheng et al 2006,2003,Biota,44,"Tai-shi, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Bivalve,Oyster,soft tissue,mean,1000.0,ng/g,,1000.0,1.0,1.0,4-n-Nonylphenol,0.0,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",1.008827238335435
114,131,Cheng et al 2006,2003,Biota,7,"Chi-ku, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Bivalve,Oyster,soft tissue,mean,580.0,ng/g,,1000.0,0.58,0.58,4-n-Nonylphenol,-0.5447271754416722,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.5851197982345523
115,132,Cheng et al 2006,2003,Biota,20,"Chi-ku, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Bivalve,Oyster,soft tissue,mean,880.0,ng/g,,1000.0,0.88,0.88,4-n-Nonylphenol,-0.1278333715098849,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.8877679697351829
116,133,Cheng et al 2006,2003,Biota,50,"Tai-shi, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Invertebrate,Snails,soft tissue,mean,1560.0,ng/g,,1000.0,1.56,1.56,4-n-Nonylphenol,0.4446858212614457,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",1.5737704918032789
117,134,Cheng et al 2006,2003,Biota,59,"Tai-shi, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Invertebrate,Snails,soft tissue,mean,700.0,ng/g,,1000.0,0.7,0.7,4-n-Nonylphenol,-0.3566749439387324,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.7061790668348045
118,135,Cheng et al 2006,2003,Biota,39,"Chi-ku, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Invertebrate,Snails,soft tissue,mean,1380.0,ng/g,,1000.0,1.38,1.38,4-n-Nonylphenol,0.3220834991691132,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",1.3921815889029003
119,136,Cheng et al 2006,2003,Biota,84,"Chi-ku, Taiwan",Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Invertebrate,Snails,soft tissue,mean,750.0,ng/g,,1000.0,0.75,0.75,4-n-Nonylphenol,-0.2876820724517809,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.7566204287515763
120,137,Cheng et al 2006,2003,Sediment,3,Taiwan,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,190.0,ng/g dw,,1000.0,0.19,0.19,4-n-Nonylphenol,-1.660731206821651,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
121,138,Cheng et al 2006,2003,Sediment,3,Taiwan,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,130.0,ng/g dw,,1000.0,0.13,0.13,4-n-Nonylphenol,-2.040220828526555,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
122,139,Cheng et al 2006,2003,Seawater,3,Taiwan,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,370.0,ng/l,,1000.0,0.37,0.37,4-n-Nonylphenol,-0.9942522733438669,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
123,140,Cheng et al 2006,2003,Seawater,3,Taiwan,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,290.0,ng/l,,1000.0,0.29,0.29,4-n-Nonylphenol,-1.237874356001617,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
124,141,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Crustacean,Prawn,muscle tissue,mean,197.0,ng/g ww,,1000.0,0.197,0.197,4-n-Nonylphenol,-1.624551550244149,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
125,142,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Crustacean,Crab,muscle tissue,mean,103.1,ng/g ww,,1000.0,0.1031,0.1031,4-n-Nonylphenol,-2.272055887959223,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
126,143,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,bivalve,Blood cockle,whole tisue,mean,54.0,ng/g ww,,1000.0,0.054,0.054,4-n-Nonylphenol,-2.918771232417863,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
127,144,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,bivalve,White Clam,whole tisue,mean,46.6,ng/g ww,,1000.0,0.0466,0.0466,4-n-Nonylphenol,-3.066154737850537,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
128,145,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Cephalopod,Squid,muscle tissue,mean,64.8,ng/g ww,,1000.0,0.0648,0.0648,4-n-Nonylphenol,-2.736449675623908,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
129,146,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,Northern mackerel scad,muscle tissue,mean,60.5,ng/g ww,,1000.0,0.0605,0.0605,4-n-Nonylphenol,-2.805111913945341,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
130,147,de los Rios et al 2012,2007,Sediment,3,Spain,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,0.18,ug/g,,1.0,0.18,0.18,4-n-Nonylphenol,-1.714798428091927,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
131,148,de los Rios et al 2012,2007,Sediment,3,Spain,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,0.17,ug/g,,1.0,0.17,0.17,4-n-Nonylphenol,-1.771956841931875,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
132,149,de los Rios et al 2012,2007,Seawater,3,Spain,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,1.38,ug/L,,1.0,1.38,1.38,4-n-Nonylphenol,0.3220834991691132,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
133,150,Staniszewska et al 2014,2011,Seawater,5,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,59.2,ng/L,,1000.0,0.0592,0.0592,4-n-Nonylphenol,-2.826833737092177,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
134,151,Staniszewska et al 2014,2011,Seawater,5,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,79.2,ng/L,,1000.0,0.0792,0.0792,4-n-Nonylphenol,-2.535778980161757,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
135,152,Staniszewska et al 2014,2011,Biota,5,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Plant,phytoplankton,whole,avg,90.9,ng/g dw,,1000.0,0.09090000000000001,0.09090000000000001,4-n-Nonylphenol,-2.397995277798704,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",2.824735860783096
136,153,Staniszewska et al 2014,2011,Biota,5,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Plankton,zooplankton,whole,avg,89.1,ng/g dw,,1000.0,0.0891,0.0891,4-n-Nonylphenol,-2.417995944505373,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",2.7688004972032325
137,154,Staniszewska et al 2014,2011,Biota,10,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Bivalve,mussels,soft tissue,avg,39.1,ng/g dw,,1000.0,0.0391,0.0391,4-n-Nonylphenol,-3.241632811990817,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",1.2150403977625859
138,155,Staniszewska et al 2014,2008-2011,Biota,10,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,herring,whole,avg,24.0,ng/g dw,,1000.0,0.024,0.024,4-n-Nonylphenol,-3.729701448634192,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.7458048477315105
139,156,Staniszewska et al 2014,2008-2011,Biota,1,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,herring,muscle,avg,9.8,ng/g dw,,1000.0,0.009800000000000001,0.009800000000000001,4-n-Nonylphenol,-4.62537289330561,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.3045369794903668
140,157,Staniszewska et al 2014,2008-2011,Biota,1,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,herring,liver,avg,5.2,ng/g dw,,1000.0,0.0052,0.0052,4-n-Nonylphenol,-5.259096653394756,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.16159105034182725
141,158,Staniszewska et al 2014,2008-2011,Biota,6,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,cod,muscle,avg,11.6,ng/g dw,,1000.0,0.0116,0.0116,4-n-Nonylphenol,-4.456750180869818,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.36047234307023
142,159,Staniszewska et al 2014,2008-2011,Biota,6,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,cod,liver,avg,22.2,ng/g dw,,1000.0,0.0222,0.0222,4-n-Nonylphenol,-3.807662990103903,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.6898694841516472
143,160,Staniszewska et al 2014,2008-2011,Biota,6,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,flounder,muscle,avg,18.6,ng/g dw,,1000.0,0.0186,0.0186,4-n-Nonylphenol,-3.984593698262981,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.5779987569919205
144,161,Staniszewska et al 2014,2008-2011,Biota,6,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Fish,flounder,liver,avg,18.8,ng/g dw,,1000.0,0.0188,0.0188,4-n-Nonylphenol,-3.973898409146233,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.5842137973896832
145,162,Staniszewska et al 2014,2010-2011,Biota,10,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Seabird,European herring gulls,muscle,avg,13.7,ng/g dw,,1000.0,0.0137,0.0137,4-n-Nonylphenol,-4.290359446148058,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.4257302672467372
146,163,Staniszewska et al 2014,2010-2011,Biota,10,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Seabird,European herring gulls,liver,avg,20.0,ng/g dw,,1000.0,0.02,0.02,4-n-Nonylphenol,-3.912023005428146,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.6215040397762587
147,164,Staniszewska et al 2014,2010-2011,Biota,7,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Seabird,European herring gulls,guano,avg,74.0,ng/g dw,,1000.0,0.074,0.074,4-n-Nonylphenol,-2.603690185777968,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",2.299564947172157
148,165,Staniszewska et al 2014,2010-2011,Biota,1,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Seabird,Black-backed gull,muscle,individual measurement,29.5,ng/g dw,,1000.0,0.0295,0.0295,4-n-Nonylphenol,-3.523365015636363,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.9167184586699815
149,166,Staniszewska et al 2014,2010-2011,Biota,1,Poland,Europe,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,Seabird,Black-backed gull,liver,individual measurement,16.2,ng/g dw,,1000.0,0.0162,0.0162,4-n-Nonylphenol,-4.122744036743799,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",0.5034182722187694
150,167,Diao et al 2017,2015,Seawater,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,3352.86,ng/L,,1000.0,3.35286,3.35286,4-n-Nonylphenol,1.209813712958939,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
151,168,Diao et al 2017,2015,Seawater,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,898.92,ng/L,,1000.0,0.8989199999999999,0.8989199999999999,4-n-Nonylphenol,-0.1065612362343453,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
152,169,Diao et al 2017,2015,Seawater,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,700.88,ng/L,,1000.0,0.70088,0.70088,4-n-Nonylphenol,-0.3554185906240288,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
153,170,Diao et al 2017,2015,Seawater,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,233.04,ng/L,,1000.0,0.23304,0.23304,4-n-Nonylphenol,-1.456545166330958,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
154,171,Diao et al 2017,2015,Sediment,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,20.8,ng/g dw,,1000.0,0.0208,0.0208,4-n-Nonylphenol,-3.872802292274865,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
155,172,Diao et al 2017,2015,Sediment,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,19.5,ng/g dw,,1000.0,0.0195,0.0195,4-n-Nonylphenol,-3.937340813412436,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
156,173,Diao et al 2017,2015,Sediment,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,7.85,ng/g dw,,1000.0,0.00785,0.00785,4-n-Nonylphenol,-4.84724174718782,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
157,174,Diao et al 2017,2015,Sediment,3,China,Asia,4-n-Nonylphenol,4-NP,104-40-5,Plasticizer,Alkylphenol,,,,mean,7.55,ng/g dw,,1000.0,0.007549999999999999,0.007549999999999999,4-n-Nonylphenol,-4.886207715721204,"PE, PA, PUR, PS, PP, PVC",Many Polymers,"Contained in PE, Contained in PP, Contained in PVC",
158,175,Tian et al 2020,2015-2016,Sediment,10,Daebu Island,Asia,"1,3-diphenylpropane",SD-1,1081-75-0,Monomer/Oligomer,Styrene Analogues,,,,mean,0.04,ng/g dm,,1000.0,4e-05,4e-05,,-10.12663110385034,,,,
159,202,Garcia-Garin et al 2020,2015,Biota,20,Iceland,Europe,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,Marine Mammal,Fin Whale,muscle,mean,0.74,ng/g ww,,1000.0,0.00074,0.00074,Triphenyl phosphate,-7.208860371766058,PE,Single Polymer,Contained in PE,
160,203,Andreson et al 2004,2002,Seawater,13,Germany,Europe,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,3.1,ng/L,,1000.0,0.0031,0.0031,Triphenyl phosphate,-5.776353167491036,PE,Single Polymer,Contained in PE,
161,204,Leon et al 2019,2016 and 2018,Plastic,58,Spain,Europe,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,14.92,ng/g plastic dw,,1000.0,0.01492,0.01492,Triphenyl phosphate,-4.205052684206522,PE,Single Polymer,Contained in PE,
162,205,Leon et al 2019,2016 and 2018,Plastic,42,Spain,Europe,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,11.16,ng/g plastic dw,,1000.0,0.01116,0.01116,Triphenyl phosphate,-4.495419322028972,PE,Single Polymer,Contained in PE,
163,206,Leon et al 2019,2016 and 2018,Plastic,7,Spain,Europe,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,34.32,ng/g plastic dw,,1000.0,0.03432,0.03432,Triphenyl phosphate,-3.372027004362375,PE,Single Polymer,Contained in PE,
164,207,Mo et al 2019,2015,Sediment,43,China,Asia,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,0.48,ng/g,,1000.0,0.00048,0.00048,Triphenyl phosphate,-7.641724454062338,PE,Single Polymer,Contained in PE,
165,208,Zhong et al 2017,2015,Seawater,106,,Asia,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,0.15,ng/L,,1000.0,0.00015,0.00015,Triphenyl phosphate,-8.804875263868018,PE,Single Polymer,Contained in PE,
166,209,Brandsma et al 2015,2008,Sediment,3,Netherlands,Europe,Triphenyl phosphate,TPHP,115-86-6,Flame Retardant,Organophosphate-Based,,,,mean,0.6,ng/g dw,,1000.0,0.0006,0.0006,Triphenyl phosphate,-7.418580902748128,PE,Single Polymer,Contained in PE,
